Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°)
4.704411983,266.5659076,0
4.892066002,309.9197933,173.6015015
5.036252022,344.9557133,170.7774963
5.277178764,407.1263277,174.2639008
5.591422081,495.6876422,179.6499023
6.026912212,633.10608,181.6007996
6.399488926,767.232326,183.0281067
6.350472927,748.732391,187.5308075
6.255465984,713.6157393,187.9414978
6.073575974,649.0899498,189.644104
6.024237156,632.1968386,190.6399994
6.309328079,733.4046526,189.9288025
6.941885948,990.0410363,188.1958008
7.42167902,1217.717709,187.0711975
8.038404465,1552.0655,187.6884003
8.351256371,1737.100842,190.7700043
9.141762733,2235.751488,193.214798
9.692931175,2585.908674,194.1360016
10.01758957,2802.990296,193.3276062
10.40732002,3020.43775,192.6865997
10.87117004,3225.034139,192.256897
11.15795994,3325.40757,194.0751953
11.89391994,3504.482409,197.6696014
12.38113022,3569.157274,196.4075928
12.31688023,3562.847721,196.4564056
12.87397957,3596.629473,196.5699005
12.75267029,3593.21303,196.2120056
12.57956982,3584.598327,197.7637024
11.90297985,3506.050825,196.9638062
11.87644958,3501.417192,196.8356934
11.65425968,3457.638101,198.322403
11.58714008,3442.614579,198.6728058
11.45172024,3409.659107,199.1620026
11.57882977,3440.694769,197.2982941
11.39033985,3393.527036,195.0653076
11.58806992,3442.828562,193.6430054
11.15161037,3323.385041,196.1094055
11.12141037,3313.644778,197.4761963
11.3796196,3390.631514,196.5755005
11.40546036,3397.571442,196.294693
11.03763962,3285.570092,195.225296
11.78131008,3483.77105,193.1056976
12.52855968,3581.20464,193.5850067
12.11839962,3539.172851,194.0950928
11.39758015,3395.469432,194.1479034
10.6016798,3112.900611,195.4958038
10.42835045,3030.933495,196.0688019
10.47854042,3055.494327,195.7966003
10.46059036,3046.788845,196.8497009
10.51840019,3074.516008,199.2350006
11.27348042,3360.689262,201.9682007
11.33773994,3379.095038,201.4149933
11.77371979,3482.293067,201.8713989
11.43675041,3405.794444,201.5735016
11.88426971,3502.795909,201.634903
12.29325008,3560.362738,204.5334015
12.32279968,3563.456311,206.1033936
12.30677986,3561.796429,204.3106995
12.29030991,3560.047318,205.7606049
12.68144035,3590.206071,207.2655029
12.71502972,3591.717069,206.6499939
12.8583498,3596.308785,205.0074005
12.81527042,3595.242468,206.7066956
12.60834026,3586.339275,205.1891022
12.78845978,3594.443141,204.6663971
13.15159035,3600,203.108902
13.13239002,3600,204.063797
13.2908802,3600,204.2586975
13.48886967,3600,202.6260071
13.68113041,3600,202.7075043
13.66726017,3600,204.0874939
13.83246994,3600,208.6163025
13.80698967,3600,209.1269989
14.27313042,3600,208.6495972
14.64898968,3600,207.5762939
15.15060997,3600,210.0099945
15.43694019,3600,213.1204071
16.01281929,3600,212.6345978
15.96730042,3600,210.2700958
15.65081024,3600,208.5041046
15.98645973,3600,208.5411072
15.96218014,3600,208.3260956
16.05054092,3600,207.5993958
15.89052963,3600,207.4673004
15.16790962,3600,207.7377014
14.34165955,3600,208.7770996
13.9471302,3600,209.8932953
12.96321011,3597.78983,207.7077942
11.10846996,3309.409845,204.4862061
8.65490818,1924.343647,199.9850006
8.710100174,1959.044369,199.6067963
9.349188805,2371.084237,196.9257965
9.340181351,2365.187524,196.5220032
10.49806023,3064.862613,200.5782928
9.220996857,2287.320856,203.9600983
10.04870033,2822.012645,206.7328033
9.797412872,2659.56715,210.1121063
10.41259956,3023.084058,207.9824066
11.17858982,3331.918338,204.6477051
10.58065987,3103.383658,206.1891937
9.989833832,2785.764744,203.6390991
8.753529549,1986.475545,202.914505
9.244591713,2302.710329,207.5834045
9.26753521,2317.687968,210.3280945
9.469543457,2449.993122,206.7920074
10.10667992,2856.668583,207.1560059
8.237431526,1668.752973,202.6983948
10.51101017,3071.021451,210.3283997
12.17531013,3546.617644,212.4703979
12.25207043,3555.818898,209.5175934
12.29467964,3560.515601,209.8907013
11.99621964,3521.360929,208.3283997
11.75424004,3478.45199,208.4864044
11.33123016,3377.269462,206.4714966
10.97334957,3262.951206,205.327301
10.6595602,3138.517216,205.2162933
11.69865036,3467.108082,207.0005035
11.3392601,3379.520086,206.0554047
12.25203037,3555.814346,207.7866058
12.06601048,3531.843665,208.919693
13.00734997,3600,211.1631927
12.64500999,3588.378476,215.4586945
12.17317963,3546.348556,215.5787048
12.45785046,3575.845019,218.5720978
12.05683041,3530.511959,217.8126068
11.72047043,3471.628677,216.835495
11.8707304,3500.402035,218.6026001
11.83458996,3493.852798,220.4344025
12.01070023,3523.604092,219.7926025
12.41294956,3572.042051,221.2859955
12.66919994,3589.61398,222.3986969
12.28357983,3559.320119,221.1963959
12.24199009,3554.665082,222.1188965
11.80698967,3488.694027,223.9958954
12.1055603,3537.419082,225.5379028
12.40443039,3571.285181,222.9788055
12.54580975,3582.396378,222.0897064
12.07637978,3533.33082,224.3708954
11.37143993,3388.406474,224.0166931
12.11690998,3538.970783,222.4669037
12.26519966,3557.297152,220.2127075
12.04300022,3528.478816,218.0959015
11.93799973,3511.978133,215.7758026
11.59502029,3444.42281,213.0220947
11.67391014,3461.875587,213.2140045
11.7270298,3472.97043,212.6230011
11.56886959,3438.376345,213.0518951
11.80978012,3489.221808,214.2485046
11.54374027,3432.441999,214.555603
11.44038963,3406.738076,215.4340057
11.48136044,3417.179608,215.0227051
12.03386974,3527.118819,215.8804016
12.00636959,3522.937,215.7205963
11.04271984,3287.317399,213.5605011
11.05500031,3291.517157,214.0285034
11.45320034,3410.038788,212.2767944
12.27173996,3558.023203,210.5513
12.58621979,3585.011785,210.2165985
12.7270298,3592.216576,212.9331055
12.98091984,3597.885121,211.9216003
14.10836983,3600,212.487793
14.60122013,3600,211.3876038
15.18266964,3600,212.2635956
15.35641003,3600,214.7958984
15.15824032,3600,215.7489929
14.96697998,3600,218.2682037
14.40670967,3600,218.7922974
14.21187973,3600,218.1710052
13.98472023,3600,220.7299042
13.48628044,3600,221.9219971
13.07981968,3600,222.4703979
13.19340992,3600,223.3361969
12.81509018,3595.237443,224.1179962
12.63634968,3587.914985,223.2433014
12.38829041,3569.820216,221.9382019
12.10087967,3536.772903,223.113205
11.93393993,3511.301961,226.7391968
11.2258997,3346.502659,226.8110046
11.06149006,3293.722877,224.7324982
11.16413021,3327.364584,225.6907043
10.85531044,3218.928204,224.6080017
10.4786396,3055.542187,224.0007019
9.444117546,2433.307207,224.0350037
9.764937401,2637.068502,225.2108002
9.52643013,2460.690256,228.2747955
8.953310966,2113.936949,227.7667999
9.615391731,2528.815336,226.0715942
9.343628883,2367.444273,225.6795959
8.621238708,1903.26692,224.6591034
8.442951202,1792.93299,222.8491974
8.822072029,2029.980822,222.1018066
8.236761093,1668.353717,224.6696014
8.10205555,1588.970115,226.072403
7.313792229,1163.745217,227.0516052
7.203228951,1110.162706,226.5923004
7.486260891,1250.855497,226.2008057
7.819468975,1428.371294,226.7178955
7.868308067,1455.508163,227.0075073
7.61955595,1320.245292,227.5827942
7.126551151,1073.989838,229.0856934
6.819835186,936.9056722,232.6692963
6.592948914,842.8312933,232.3036957
6.64773798,865.003454,230.6380005
7.083144188,1053.860548,227.7922974
7.2005229,1108.872557,227.9252014
7.068719864,1047.22626,227.864502
7.402225971,1207.859362,231.9062958
7.672173977,1348.228054,229.2303009
8.088177681,1580.889554,228.4046936
7.756439209,1393.758002,228.7427979
7.693374157,1359.600829,222.0014954
7.672489166,1348.396727,218.8347931
7.453350067,1233.889358,223.3424988
7.330749989,1172.116349,228.2407074
7.102694988,1062.896174,230.6490021
6.839543819,945.3632859,230.5670929
6.887023926,965.9313884,227.1399994
6.405262947,769.4288398,231.4656067
5.744005203,542.0086693,232.3739929
5.88451004,586.7154514,232.1598969
5.817268848,565.068725,230.0868073
6.251658916,712.2288463,226.6231995
6.354609013,750.2833623,221.7216949
5.963194847,612.6457192,213.6278076
6.888867855,966.7357048,221.8280945
7.527998924,1272.407002,218.5473938
6.675147057,876.2241132,213.6045074
6.485438824,800.3068817,216.9779968
6.690217018,882.4302661,203.3760071
5.947310925,607.3584578,187.865799
6.127420902,667.8227255,183.3990936
5.20006609,386.7129439,182.6378021
4.571615219,237.3140445,186.2346039
3.943535089,117.4138001,191.2651978
4.141524792,149.7321047,200.3117981
3.786334038,90.62838673,205.3704987
4.165298939,154.3156047,201.9125061
4.179171085,157.0029066,200.9082947
4.845465183,298.9233402,189.7422028
5.184568882,382.6701042,183.8610992
4.806880951,289.9354852,186.3890076
4.479813099,217.738997,174.302597
3.715156078,79.80085182,177.8092041
2.791785955,0,176.252594
3.674292088,73.95093235,184.071701
3.95833993,120.1401114,178.4891052
2.927467108,0,185.0424042
3.946842909,118.0198926,198.2447968
4.363177776,193.5870157,188.3773956
2.89745903,0,198.2969971
2.732266903,0,209.0112
3.254823923,29.34918408,204.0836945
2.822695971,0,195.3233032
4.30862093,182.552627,195.1956024
3.491285086,51.03000557,210.6403961
4.136732101,148.8114413,218.1190033
4.059885979,134.1988349,217.6712036
3.790518045,91.29007987,202.4143066
3.733128071,82.45823973,187.8348999
3.023945093,16.81211238,189.2415924
3.446001053,46.18538882,184.6981049
2.689878941,0,201.684906
3.870109081,104.4106757,192.1271973
2.735780954,0,187.3040009
2.236932993,0,199.2996063
2.118818998,0,199.8484955
1.673400044,0,221.8755951
2.418706894,0,229.6304932
2.904170036,0,218.6188965
2.145584106,0,206.2749023
2.201905012,0,213.9199066
3.066056013,18.46286417,229.6331024
3.325711966,34.90984566,231.9868011
3.619611025,66.54097857,241.0858002
2.971257925,0,242.982605
2.954154015,0,242.1898041
3.221544027,27.01594936,221.537796
3.012871027,16.42512593,215.6768036
3.734921932,82.72632155,220.328598
4.216407776,164.2639327,220.9300995
4.711212158,268.0947648,216.9752045
4.469265938,215.5225209,225.3256073
4.823653221,293.8295573,235.0917969
4.231332779,167.1939871,225.2348938
5.12796402,368.0695423,216.6808929
5.879827976,585.1930068,217.4197998
5.929944038,601.6082568,215.616394
6.427526951,777.9325092,211.1470032
6.879769802,962.7711965,209.3860016
7.121829987,1071.788404,207.3661957
6.659317017,869.7331263,208.6665955
6.35085392,748.8751801,208.4481049
5.62842989,506.7150969,210.7872009
4.929840088,318.9488526,211.1425018
5.178981781,381.2173979,217.8014984
5.78035593,553.3824729,218.2480011
6.148515224,675.2459569,218.5653076
6.305305004,731.9157626,219.5202026
6.660715103,870.3052413,219.8618011
6.314433098,735.2964743,220.5536041
6.233302116,705.5634331,224.5644989
6.829358101,940.9864341,218.1961975
6.819999218,936.9758711,215.1024933
6.461894989,791.1660824,218.5552063
6.375611782,758.1877821,219.3363037
6.362308979,753.1756862,215.6427002
6.759739876,911.4031135,217.3748016
7.762672901,1397.160375,215.5307007
7.606812,1313.521041,216.0639038
7.296388149,1155.19657,217.3983002
7.305881023,1159.853983,222.517395
7.368675232,1190.988493,215.860199
7.121951103,1071.844842,213.0664978
7.10496521,1063.94864,218.3159943
7.358417034,1185.863219,221.9107971
7.010375023,1020.666097,230.5102997
7.051381111,1039.28734,234.9367981
6.785508156,922.2858321,240.5984955
6.544709206,823.5906813,244.1383972
6.003430843,625.1509756,246.4960022
5.901651859,592.3089111,242.158493
5.646711826,512.2111576,240.0821075
5.309488773,415.8286671,244.591095
5.368955135,432.0804768,247.1130066
5.345266819,425.5697641,244.3128052
5.433129787,449.9675984,247.1965027
5.379458904,434.9831711,246.8430939
4.917778015,316.0543261,241.6822052
5.039463997,345.7541044,245.5968018
5.169603825,378.7847605,247.3871002
5.490445137,466.2554686,251.276001
5.23074007,394.7734969,252.1670074
4.785101891,284.9082596,249.2490997
4.981732845,331.5246145,244.4794006
5.473279953,461.3461442,246.6542969
5.571075916,489.6804558,245.8370056
5.696821213,527.4417133,252.9866028
5.657978058,515.614184,255.7552948
5.676557064,521.2530044,263.7886047
5.796945095,558.6173145,263.5401917
5.928707123,601.1999311,266.4515076
5.894340038,589.9192691,267.3027954
5.608187199,500.6670469,265.3855896
5.392457962,438.5889021,268.8210144
5.326724052,420.5074067,267.6254883
5.327391148,420.6890135,271.9703064
4.631585121,250.3834206,269.8913879
4.47201395,216.0993792,267.796814
4.122563839,146.0962393,266.5588074
4.175298214,156.2516975,265.9285889
4.217702866,164.5177318,267.2065125
4.208799839,162.7747255,269.7091064
4.020815849,126.8743762,264.3344116
4.531458855,228.6883325,261.1253967
5.007687092,337.8903112,261.4195862
4.589190006,241.1206428,274.5922852
3.861534119,102.9483748,272.2204895
3.056126118,18.04804705,285.9599915
2.914252043,0,297.6195984
2.546088934,0,297.9724121
2.377084017,0,307.8435059
3.244925976,28.63672992,307.8139954
2.973398924,0,322.1921997
2.472924948,0,325.0539856
3.088496923,19.45843799,340.9537048
3.207957983,26.11437727,342.6260071
3.524256945,54.76384975,345.8174133
3.196883917,25.40134748,351.7698975
3.278629065,31.12686252,355.6712952
3.013487101,16.44613937,349.5235901
2.597444057,0,350.9614868
2.811811924,0,351.3952942
2.495686054,0,5.538174152
3.066822052,18.49552059,17.82920074
3.162409067,23.30722656,25.94327927
2.501784086,0,14.1450901
2.291039944,0,43.71139908
2.344810963,0,54.23257828
3.035115957,17.22236107,66.51316071
3.584100962,61.98514545,76.80802155
3.270412922,30.50306537,83.90677643
1.990193009,0,50.20565033
2.80162406,0,68.53430939
3.275088072,30.85669408,55.11882019
3.214826107,26.56645593,57.9102211
3.130810022,21.55482167,71.85945129
2.939748049,0,80.20345306
3.246735096,28.76577968,65.59587097
2.871908903,0,70.33496857
2.629748106,0,58.161129
3.085630894,19.3268006,63.87804031
3.20629096,26.00578755,73.58798218
3.419043064,43.45714522,81.49429321
3.473898888,49.13117686,76.31838989
3.36066699,37.94779792,77.78397369
3.748315096,84.74412169,78.5811615
4.009674072,124.7982101,69.01933289
2.933751106,0,81.16980743
2.830065012,0,81.74397278
2.956454039,0,75.30171204
3.390789986,40.72262457,49.32952118
2.111383915,0,79.45545959
3.813462019,94.96842111,83.68856812
4.217244148,164.427827,78.26979828
4.462296009,214.0614019,71.71231842
4.312468052,183.3254102,73.29966736
4.473014832,216.3095934,71.38308716
4.622023106,248.2842527,66.56902313
4.842130184,298.1423314,68.17137909
4.857725143,301.8012481,70.54255676
4.585811138,240.3872972,75.58088684
4.864133835,303.3098972,72.11638641
4.990509987,333.6716367,69.02514648
5.32218504,419.2727484,70.8657608
5.109433174,363.3457707,69.28304291
4.888106823,308.9794625,67.25906372
5.227930069,394.0318302,65.34407806
5.366281033,431.3430427,64.31523132
5.337725163,423.5072182,65.40693665
5.347967148,426.3094724,65.60115051
5.032437801,344.0086578,63.22378159
4.854186058,300.9693818,65.16265869
5.454154968,455.9079305,64.54110718
5.96337986,612.7074627,71.78125
6.613801003,851.2295311,71.31730652
7.041401863,1034.735771,68.56700134
7.076789856,1050.934606,67.96909332
7.725608826,1376.99929,72.24867249
7.742040157,1385.916736,74.05148315
7.571588039,1295.044901,74.08870697
6.5596838,829.5353606,74.56395721
5.975778103,616.8534183,73.48330688
6.004440784,625.4919134,78.2279892
6.481627941,798.8231654,74.6503067
6.450553894,786.784777,75.5656662
7.663197041,1343.429296,74.61650085
7.564552784,1291.374121,67.87236023
7.575979233,1297.339388,67.04553223
7.063724995,1044.93525,67.6740036
6.912072182,976.8930161,68.73150635
6.438810825,782.2630995,69.36212158
6.530227184,817.865424,70.26083374
6.798903942,927.974368,72.82594299
6.753901958,908.9484753,71.31968689
6.759132862,911.1476988,74.51544952
5.626655102,506.1832599,77.53556061
4.936175823,320.4735293,82.71843719
5.969144821,614.6332116,80.01422119
5.822409153,566.7070975,79.31086731
5.817975044,565.2936512,80.20274353
5.739332199,540.5561293,80.9647522
5.963009834,612.5839793,82.48116302
5.713737965,532.6390244,85.97753143
5.828674793,568.7078055,90.05490112
6.020589828,630.9583588,86.89231873
5.566068172,488.2079194,92.99828339
5.602399826,498.9451155,89.061203
5.752931118,544.7892292,90.49577332
6.256250858,713.9018582,100.8873978
5.878662109,584.8142626,105.6659012
5.313576221,416.9359434,106.1584015
5.098633766,360.605455,104.2422028
5.402994156,441.522451,106.7173004
4.648723125,254.1604698,109.9604034
4.675095081,260.0098028,108.7419968
4.213506222,163.6956242,108.2145004
4.417449951,204.7280825,109.2955017
4.388122082,198.6869624,112.0574036
5.301136017,413.5703937,118.8687973
6.029922009,634.1300128,122.5814972
5.721092224,534.9072761,126.737999
5.59363699,496.3439589,131.1578979
5.953317165,609.354587,127.2651978
4.747572899,276.3222432,122.8183975
5.255426884,401.3176706,122.0468979
4.871133804,304.9611002,119.6437988
5.436513901,450.9210359,126.4070969
4.714985847,268.9445202,137.2913055
4.946319103,322.9206654,138.5556946
4.522221088,226.7180254,136.7290039
4.213234901,163.6425044,140.5498962
2.70459795,0,149.7917938
2.47755003,0,195.3244019
1.470070004,0,145.1029968
3.008768082,16.28672895,214.0254974
4.599510193,243.3649723,158.5960999
2.579374075,0,109.0011978
1.973911047,0,113.831398
2.772330046,0,139.381897
3.277472973,31.03843519,135.2064972
3.441303968,45.70166239,146.6634979
2.619735956,0,121.9536972
2.055049896,0,137.7456055
1.622059941,0,106.3775024
2.392349005,0,128.2503052
